sqft,bedrooms,age,neighborhood,price
1746.723037254867,1,52,B,288597.0875216988
2243.8301600165782,3,28,A,308938.87997741223
1448.0217283400143,3,29,B,275979.10625809006
1237.2864070091944,3,22,C,279984.05787855614
2281.1475967534598,3,31,D,331398.44151815464
,1,66,A,171603.72446951544
1331.2091307011106,5,33,A,275560.6971039964
2338.700579495523,5,48,A,375898.0756261104
1102.7585821832365,3,33,B,256914.0368195115
948.4487989513522,3,34,B,230993.77872394418
2127.032637809997,4,13,C,394199.0690212055
624.0710251843122,3,61,A,166603.03942865485
1348.9646059992226,2,18,B,250319.69612096468
1580.6123327996825,4,65,B,265438.5829779004
992.815806037773,4,13,D,165556.49864364893
1129.565687156759,5,59,A,210482.58823071673
2199.52375706097,5,57,B,359637.51780266437
1975.4718396732367,1,48,D,222593.62382416957
1232.5731190197907,1,3,B,231476.94689413096
2117.691339621055,4,44,A,355093.92286594125
2711.5670646063995,4,34,B,403960.1408630219
1030.549314039636,3,70,C,285213.6040373339
1836.7534769052409,1,3,C,307943.9211240269
2985.990808519638,3,58,B,446245.8615072824
2166.6959334290514,4,11,B,389541.86656904704
2288.031074460414,3,48,D,349681.0727377628
1679.9083976999073,3,32,B,300349.61528903886
1321.2217463174293,4,57,B,248700.07713295976
2486.023016926417,4,19,A,389314.7841184261
2192.234966497219,2,77,C,323791.8766903249
1769.086088858878,2,14,D,250601.40428125818
1520.7985651060017,5,55,B,252131.83088164654
751.3648629485317,3,36,A,167367.37067319668
1893.5437374714036,4,29,A,341196.8198652629
1384.9723412617502,1,28,B,223716.16955007802
1720.8874389713703,2,60,D,241472.12702422705
2202.5852305520507,5,15,B,417008.7332531666
2292.0016234221644,1,79,B,327208.2384915322
2231.40058142755,2,22,A,335049.5660821247
3153.038599323165,2,48,B,455890.0650563967
2499.0711175080896,4,11,A,386956.7693787775
1352.3530945363782,4,5,A,201456.212353966
1309.0188458715734,4,47,A,247080.13519636818
3196.89043475339,3,38,C,511536.21945456305
1402.0043050242496,2,35,B,197094.63518472074
1773.5187944801016,2,20,A,321558.2204148599
2846.9154526538155,1,42,C,434475.3705834253
2829.1895246973563,4,59,B,389894.1595711662
1767.220782502395,1,45,B,273754.49468475033
1945.1658489233268,3,53,A,310672.8688889619
818.9344187515991,1,69,C,168891.22461285666
1254.9907796867474,4,6,B,266222.90551400604
1580.8445219341932,3,27,B,271502.5627970805
1796.6038983067992,4,66,A,299555.48386041576
,2,44,B,264001.0781987091
1891.3763889454392,2,56,D,273463.73148722143
3115.620908337249,1,23,D,430424.69561055466
2078.6045165394175,4,55,A,322052.91679147206
1985.2243126528654,5,23,B,358409.2924894731
1801.09581353485,1,8,A,272608.35862595757
,2,32,C,318827.81350861606
2539.76676012585,3,75,D,377826.79799660656
1205.243141570703,1,28,B,202444.63774950817
1724.6522849603653,3,10,C,339979.1599921872
1142.5336613493505,2,55,A,130247.09312756463
1852.2778211540362,3,33,B,304495.0901046452
1871.4301933401775,2,33,C,350593.74072872096
2352.3039048678406,1,63,D,317808.89840384055
2518.5969724898923,2,4,C,396299.32027537684
2197.8385999800953,1,70,B,323276.4898197004
2773.3555722542133,2,0,A,394227.3217151549
2753.1019607836856,4,60,C,461751.46077216015
1989.2152128330797,2,33,A,309330.22589267616
2024.0081175751998,2,45,B,295969.6735179162
638.2309849789199,3,32,A,196747.33573447858
1992.1459228365327,2,49,A,264937.4911535649
1796.9450676732934,1,47,B,303765.18615256884
786.9028728699052,2,5,C,200809.9951779737
1541.168380894921,1,27,A,258178.932462067
2374.4543800632496,5,63,A,397566.410014383
1056.7354042098982,2,69,C,248324.75566618596
2575.7706988108257,4,77,A,373769.2860958593
2084.8795912427872,3,48,A,318435.68325269915
1662.9671458538737,3,70,C,294496.8295791377
1714.6036276927684,3,58,A,254149.1839921548
2297.956262549729,5,76,B,390000.961822777
941.1634322936181,2,12,A,170320.3922552233
3024.457163938165,3,46,A,434253.695117519
1311.9482822793134,1,19,C,296502.9205482057
1340.8300548317466,2,63,A,220838.45375985844
2532.4609183135703,5,32,B,379287.5788238417
2274.0314010070374,3,33,C,362489.1845604872
2595.2350173898867,2,48,C,380292.27824636333
2427.588644318688,5,21,A,350234.669171143
2025.837557278869,3,14,A,292602.04559452855
1034.1695120261465,4,0,C,267991.33745456225
1516.2960539767987,1,62,B,218620.3333204104
1919.0636187730356,4,56,A,282652.86499553005
1789.6904577237954,1,26,C,269134.55897677003
568.3303075904264,1,27,B,113514.52295572317
2426.643215612993,4,60,B,369704.49869704584
,5,62,B,434378.4916657682
2678.4571192151757,2,53,A,401279.47191764764
1189.2842241138735,5,70,A,208911.35795994673
2061.580067843126,4,7,B,386053.734634229
524.1011492490468,1,7,A,71075.74759630399
2814.0108851898253,3,53,D,406965.6430930694
,4,16,C,195792.82684408512
2046.305257948322,3,63,D,311856.7601960662
2497.5478131738632,3,0,A,404805.94898083765
2574.7930385584414,5,79,A,389574.2407002483
2006.3823088277452,4,20,C,345623.2591379506
944.609970535955,3,27,A,186239.9336443237
1739.2945241734285,4,30,B,324382.16354609653
1639.0089154890309,5,2,D,254165.56315152906
2021.0154954281686,1,45,D,288208.7430184773
2392.6475904094495,4,28,A,384926.2274753322
2197.224529384977,1,64,A,306552.37738176953
3072.9699346017223,4,46,B,430704.50357704755
2196.6305130733303,2,54,C,346619.3489565675
1566.70949501647,3,43,A,244362.01051075128
2777.987731296109,2,25,B,434577.8611539893
1611.2831610332025,4,2,B,290993.7914907805
1969.1181065726323,5,78,B,301876.72539345524
1908.466755818162,5,2,C,399070.3744488484
424.06118501385686,1,2,C,175796.13096212962
1966.0919720545696,3,35,A,327332.5867749022
1973.6639721003557,5,9,C,340466.52259423933
1674.176967016571,4,70,B,250813.94163357644
1715.2278148444818,1,2,C,327751.64390963357
1029.3579038868916,1,5,A,184972.54176334958
1849.4779853028022,3,58,A,217951.98740609203
2701.755291841117,1,66,A,367831.71864905435
1693.6382591934098,2,33,A,239200.09997492365
1486.7245491086578,5,42,B,299860.1739662056
1435.362663113939,4,35,B,283035.0625385925
3010.252744912399,1,70,B,429905.1105436879
986.853906673762,3,65,A,144009.84559462167
2306.9698604021146,2,28,D,342148.60064361396
1866.847083088008,2,53,A,222230.7516391162
2952.5378540741913,3,65,C,434009.7752488473
2586.7592525304212,2,47,A,318000.83411467867
1747.009184422792,5,44,B,237493.4734753929
875.1188174542934,4,46,A,149331.19062853476
2657.7839059631456,2,12,C,436044.54490943614
2674.8262005866145,3,25,B,396733.7190074236
1137.058803288924,1,16,A,216886.4453002079
2247.1400983230787,5,56,D,278413.1615508996
1319.5400706843611,3,77,B,210786.99641655985
1334.285816181235,1,27,D,171760.29908209416
834.411948338374,5,24,D,174886.18950299322
2359.7431364995873,3,26,C,381797.1314598938
1962.677055659586,1,3,C,355205.3417836136
2096.6998384249937,4,1,C,385183.14593322173
2671.4849620360537,3,35,A,399452.80054838146
2201.174781956091,4,39,A,272282.15153790044
2150.7376541016833,4,46,C,376468.9474374875
2249.5643274399977,1,70,B,304741.63185900595
1161.2568934767748,3,55,A,196000.68044658029
1779.3209192305844,5,59,D,249103.97428560685
1076.2430672122496,5,0,D,224162.3884501668
1260.0521336351035,4,71,A,194454.87163379756
1744.9100991035925,2,15,B,314542.9292771692
2437.1325709048124,1,76,A,335235.2473534582
3034.928408339375,4,0,B,460726.3439864604
1148.8841022644833,3,50,C,249980.9266407208
1903.9982498150896,1,16,A,261225.38847331726
1757.4537382763167,3,54,D,218416.97961995954
2116.3413734537353,1,51,A,261797.78471641382
2149.4459293853806,2,60,C,378594.5691362519
,4,24,C,345094.16378901526
1219.6940745315133,3,57,B,229002.6465854403
,3,15,C,351271.3748914144
2335.396027846663,5,34,C,415977.1983292219
1491.9655005320985,3,61,A,246400.2977930727
2986.8989541543233,1,35,C,463398.1731120409
1659.0520908318574,4,42,B,323238.27320678474
1419.6838813232455,5,48,A,213116.8733087803
1977.827423044759,2,51,A,248846.30254445042
1645.4463095162423,4,0,D,294343.9030124511
979.6963115367096,3,64,A,148263.8961500554
1784.305928086219,5,68,B,290906.52628661174
2757.4214645390434,5,19,C,526316.8324023812
3001.519390463902,4,59,C,497169.8269894589
1459.7751237055663,1,4,B,182947.47011589943
2343.1647621850893,4,27,C,424526.39124556637
1879.5176729118489,3,53,B,310963.7503952414
1970.3319777913835,1,40,A,229845.7540433652
2560.422727928244,5,63,D,389085.9447111822
2311.2429169734255,3,28,B,389412.8577497859
1892.592249456895,1,41,A,247390.79054659343
1242.75342858866,5,55,B,251736.6854718185
1125.6114950604888,4,64,A,214514.30226829465
1761.5891337316116,5,62,A,259040.89570216974
1994.1679964801294,2,28,A,287604.72519298684
2101.903135355445,3,18,B,360132.85072128533
2269.1816120253925,2,57,A,337991.9897205041
2387.7510772788555,5,6,A,369461.75575796823
358.1539819472571,1,42,A,55869.030987477774
2342.0641998177784,2,31,A,314426.0802238633
1171.5313340516852,2,26,A,208247.7709071789
2468.4411448541837,1,17,B,348986.1538235608
2001.986596765379,5,53,C,399117.62169403525
2178.3358906722206,2,33,D,299110.8207484975
1475.4445510775543,1,9,B,216962.88164683923
1969.590792819623,2,48,A,206407.76637543616
679.6724523658211,5,39,A,160621.1859876943
2457.1479700227446,3,13,A,380753.785756022
1601.49675681551,3,55,B,263289.9899226821
300.0,4,20,B,124545.50754007495
2436.8901321955345,3,57,A,329630.66338364047
2806.0642359914323,3,14,B,409404.12529041927
1274.3222901575937,2,9,D,175001.63848628808
2527.62593147565,5,4,A,416981.4845437039
1350.1467293325645,5,59,B,243146.16590598604
440.0876220403743,1,11,B,134498.14103930382
1585.2645154324036,1,8,A,255368.60094765323
1995.6818711957608,4,47,A,365305.8260724848
1880.130677626681,4,63,A,282531.34087333974
1862.1587696967847,5,39,A,300595.55209576996
1977.853714657391,3,52,A,325309.2394806763
1929.933398173734,4,39,A,329869.42604506353
1670.377017925283,2,19,A,292177.5612307832
1439.1711761080169,1,71,A,207124.61399941423
1640.519491471968,4,45,A,227410.23705571322
,2,3,B,259430.44836103413
1618.2464259390579,4,73,C,239009.61356127256
1138.2279412287262,2,21,A,155021.58443239672
1474.4433692896964,5,3,D,303794.88990336074
1849.335713271069,5,24,C,376610.1202333233
1985.6513462618357,1,56,C,316051.79621668014
1761.5826314887902,2,32,C,301006.9173489382
1689.8040514588004,1,54,C,270278.8370325623
2120.669924143298,2,9,A,294227.20431616495
2288.681196369026,2,49,A,334197.7386372366
2208.0479272202906,1,72,C,371815.4358760617
,2,50,D,121841.72093768883
1526.75694524738,5,13,C,350055.56981161435
2223.392752221195,2,25,B,282359.8042050561
2109.2383942062424,1,66,A,315198.01707299275
2207.8863607828457,1,1,A,369270.5603644663
1988.6109048116557,4,23,A,329941.4180024673
1287.877918613144,2,30,B,212828.48627606503
2533.5387194044847,2,0,A,358612.36503769853
984.2466754720379,4,68,C,196767.89030984274
2391.4546754542434,1,25,D,298474.69432398
1790.1749212556401,2,41,D,208257.83851319418
916.4074654280018,5,13,B,221947.9443480891
1562.304719667822,3,21,A,244055.3306746188
2522.2510479102393,1,46,C,406443.6297416163
1446.9589981016952,3,18,C,307483.42555749574
1073.6385619114042,2,75,A,177673.37171053927
1626.7258297447172,5,41,A,250622.34955635897
,4,42,C,252877.84141972827
1049.6400124628447,4,65,C,242475.3234749292
2062.5226513361827,3,37,A,284310.875193166
2278.9033845586832,5,3,A,373354.36105320096
1468.9611496853267,4,55,B,277018.09728628315
2114.1737541869315,3,6,A,324408.77916448325
1567.7837910482865,3,19,C,309363.76660722075
1740.171522505908,1,38,A,249173.17615577547
1874.0414465955412,1,13,A,294259.2322888811
2695.97012483521,2,61,C,410069.9184644116
2104.5353191032173,5,46,A,325479.0753427065
1200.5321348760676,2,53,A,251142.98725919297
,1,34,B,297121.5919729202
1667.2870378579603,2,51,A,244399.28772004126
1520.1837546554339,1,0,B,275147.0054577643
1296.1431854880057,4,63,B,226620.0547579231
1784.2438424661461,3,18,A,289580.9555355114
1763.9205388279902,5,16,A,301032.0785503987
1558.6905812733123,3,27,A,263665.96779684373
965.3115935410415,4,44,A,201191.14289862767
775.6966241582866,2,79,A,184317.35834426922
1876.7906952087926,2,33,B,322149.85654624907
1906.9228520737506,1,20,B,320281.36522439827
3109.877212411224,3,65,A,453774.74139078177
1692.8021943821416,3,72,C,312077.2492438447
2412.8544475029676,2,77,A,378286.7974725283
2517.1222333915352,2,14,A,347803.94351528236
1763.3599467652537,2,66,B,274564.7824745174
1846.080602062546,5,62,D,294787.29828156537
1542.0937576333442,3,45,B,266199.8614277023
2865.09552647058,2,37,A,384236.24081928754
894.9406972466481,5,73,B,183595.07375063506
1776.2123108173785,1,27,A,261418.25143937132
2630.47379646219,1,8,A,342750.208905516
1735.3919619998558,3,18,B,279726.68852543033
1457.4375001328192,3,46,B,247207.18206278165
1939.7295821671207,1,0,B,292015.35812119127
2116.192807609539,5,71,B,363509.33902318095
2140.4658442118875,1,73,A,278339.2204661101
1968.985988961274,3,51,B,330775.3724791164
2250.054671818644,2,17,C,342363.5398290323
2367.420633599201,2,47,A,338428.4723743316
1135.8702525725073,5,14,C,312233.6947900313
1572.6649048514098,4,40,C,292483.2885653845
2321.8147957472165,1,12,B,395386.3270559029
2093.172014688336,5,6,B,402073.2035771866
1940.7600650090085,3,71,B,315519.7482975711
2203.487335270943,4,10,B,359295.98527802824
2371.292240820516,3,32,A,367275.0082197729
1285.1717645599301,5,60,D,157835.48085708823
1063.8333527137352,5,24,C,265029.95648297423
1107.7911235891354,3,19,B,246393.2090161915
2915.2044774817145,1,64,C,447781.1817392054
1167.3404560512352,2,63,A,180569.54707871765
1659.2477264729962,2,0,D,259929.47562369658
1688.7130205491098,1,7,A,248013.00920315948
2418.6360991254246,1,49,B,342551.6033107081
757.0073406594158,5,61,A,174484.34602423038
1776.4390734279564,1,52,A,251833.28288813727
2528.6330081092146,1,35,B,362963.04540088883
2468.939857314361,5,32,A,338710.66952767526
2045.5871966618993,4,64,B,360439.17699691356
1643.4365475720385,1,8,A,225572.42638094275
2854.6100679810106,3,1,D,381872.29783079366
796.8316940885937,4,64,A,162631.63475622947
2388.59116512711,3,60,C,389967.3227948989
2104.906733187518,2,29,A,275530.87429820444
2154.6220106446062,2,32,A,301543.60473383055
1959.485298144688,2,78,C,321611.6609510006
1923.1080884682008,1,77,A,295495.1967778399
2358.4727974813304,3,44,A,323889.0366151108
1108.1731268096264,5,20,B,213105.08462372643
1052.0688326729216,2,50,C,232336.46946332091
1897.4719412062932,3,32,C,328512.46823625534
1831.2904750093471,4,75,A,255719.31262225937
1898.1960974038245,4,53,B,1956028.045852554
2754.25979010312,3,24,B,413289.3620739743
1452.4143878642149,4,56,A,238562.84822961982
2250.791256684459,4,64,D,345182.6204414377
2030.6686222441067,5,55,B,338490.8779229449
3219.937441404291,3,23,A,442283.52311561845
958.6880091006461,1,66,B,134258.29278024094
1472.3957290009507,2,13,C,257738.47940949243
1525.9259795802946,4,74,D,216132.0921725966
2592.3617379624807,1,46,A,342975.4999386616
,4,57,C,239228.94854604604
2794.7657997098004,5,36,B,424180.9195471269
2758.864987880813,3,41,B,403672.32359785977
2319.3675905363616,1,73,B,293248.48198401905
2062.4256241361923,1,59,D,257137.79360945156
866.2930866380366,3,44,C,175444.83904345476
1909.2897041270053,3,78,D,223668.4591851298
941.5970047569836,2,56,B,209043.50908459624
1582.424166233096,1,0,D,247054.33156168292
1921.860439977818,5,1,A,268177.2269353139
1614.6771726184807,4,61,A,228049.59302454788
2370.483373325465,2,16,B,362233.2437140563
1722.4943117222072,5,34,A,273911.66698074486
870.8506678372945,3,4,A,176006.90363829554
1163.9656643815865,5,54,B,232134.2901985639
1035.6549659300413,2,36,A,188934.1411580955
1610.1417733404376,3,17,C,272209.7738004221
2548.5509142118726,1,19,B,375605.70374071645
2103.4476288879678,4,18,A,336239.0229853311
2003.7056829478208,5,48,B,303136.9088651069
1028.771164108409,2,61,A,175547.31599416668
3221.4983117941183,2,4,A,480176.1730223062
1783.0421026869499,2,60,D,233279.83760166052
3250.147601899301,3,44,A,457762.64703327516
1279.5471322184992,2,53,A,201676.81473920954
1459.2921116783884,3,5,B,335345.7601283988
3359.7968941602016,4,3,C,558845.8438645096
1155.0036124465564,5,33,B,231301.5641836468
2051.2234924151276,2,35,B,275121.47858497547
1597.0768353131627,5,3,C,342574.8857494867
1311.9525961853947,4,20,A,226515.38053634908
3096.6477579707744,4,68,C,527251.7382819854
1197.5213695136194,4,4,A,269386.049520747
2338.461000958359,1,56,C,408454.36907566217
2462.5875584902874,5,16,B,410688.70172900695
1192.9191267147148,5,50,A,186858.03126626118
661.6648254873837,4,50,A,172759.05107134758
731.6160616417769,3,52,A,145831.05566960914
1320.2499193153722,3,25,A,259127.5730372753
1933.5988012515065,3,51,B,303161.4928758833
2001.265278302288,5,68,C,319213.21725126216
1686.5720555002033,1,24,B,228145.7253137952
1736.8160492095233,2,57,B,249523.77816354175
2384.428415027953,3,52,B,388466.56915837404
2260.891787041906,3,18,B,322947.67979466927
2027.2525350850074,2,17,A,303314.43847033853
1429.819729135877,5,69,B,243050.20782189138
,4,58,A,370422.56706050644
1908.725806452994,1,4,A,287287.82107761264
1351.2989116734539,2,25,A,196387.90309539076
1453.8624737727832,5,29,A,259062.7924383978
2537.1886550623253,1,43,C,431468.8556684636
2907.2291775500144,4,45,A,426170.88471408765
1482.1639605417172,1,2,D,226809.67760362354
553.1591074006769,5,45,A,104181.43768841692
2152.4782301960176,1,55,A,324442.9419855206
1258.0423042778787,2,7,B,238986.34973704454
2239.4988964957047,1,32,A,341072.6070281704
1574.425633379016,3,57,A,238939.2561977427
3137.7590878936417,2,52,C,462539.51746722934
1867.3467032044784,5,75,B,346872.0993178449
2341.7104206681556,3,45,A,312832.79519642564
1070.967761229649,1,57,B,169387.4709539794
300.0,5,57,A,113998.90307479052
1881.19867104145,5,47,B,264614.1253087604
1957.1778540611087,4,61,B,315933.2466925874
2232.1797813653366,5,22,B,404499.5609522049
1467.7131278070717,1,53,A,189858.90883120598
1024.8968972137236,4,28,C,207850.9557029974
839.7027744909584,4,12,B,188514.07726387138
2131.8845488227976,3,2,D,344870.5944089833
2226.1745556562873,1,35,C,350814.72653944744
1274.5450029622414,5,21,B,214805.26937357156
1483.1792278295065,1,50,B,263974.91261599597
1363.0887346510453,2,47,B,231038.67611998288
662.8755102715381,4,32,B,176505.88455386081
1919.4693652299088,2,41,A,352487.7060129319
2307.609669968517,2,23,B,349084.0306211447
1665.9901735610738,2,9,A,218633.21958994167
946.5166172096326,2,15,B,216987.0125816822
1681.00686992986,3,27,B,321773.1748153915
2618.6536143740586,2,56,A,366343.70515163103
3077.9436370397198,4,44,C,503135.2765481333
1961.4582835567596,5,48,C,371215.55406908755
1326.6353827825,3,42,B,255624.38924158615
608.6547237376128,5,27,D,185771.1289657896
872.4383434588797,3,10,B,154508.9306656996
1746.6674698879644,5,13,B,310908.4141404849
1935.4592581214476,1,66,B,302598.73904664826
1953.9839546479047,2,14,B,344741.16217069695
1642.213520731956,3,68,A,209922.35060656234
874.0667371434432,3,12,D,162909.57440265853
854.1264421623187,2,68,D,125731.47666645498
1888.3946185945115,4,12,A,280644.4422545919
1305.2592708117359,4,51,A,258012.35558980447
2582.9013249263626,1,19,B,400428.4366544714
924.6523478965711,5,61,B,233868.06878486538
2812.2587542023275,2,74,A,408081.66360632493
1400.1022906646388,3,63,A,230672.81307665387
1933.9134008188244,4,27,B,299878.3060093374
1933.8971575824035,1,39,B,258862.47997454612
1593.5954700847,5,63,C,317475.6952252425
591.9102932233122,5,13,A,157206.13824406694
1510.5627681492904,5,25,B,259201.15097713596
2713.47611762039,2,31,B,403007.84909768373
1031.5240349631904,4,70,B,191711.35014783044
694.7345116176389,3,54,B,170686.36515541986
1668.6759018222465,1,33,A,305130.06898174033
1552.5677607542495,5,59,B,282255.5238451223
1024.294945160015,1,35,B,205283.36914527317
1348.4563711399405,4,8,B,275820.53982455045
1511.3525502376808,3,27,B,311841.54763581534
1552.2753219208578,3,9,A,248624.01072700863
1897.6642934167717,1,62,B,261134.2644108682
2223.9979513935987,5,26,B,358936.97637549636
2032.2449431035268,3,65,A,272311.09248414356
2005.0492411390808,2,78,B,324210.2041147523
2808.085773317939,1,30,A,388299.21483496967
2457.1819350031747,1,11,C,362189.7314506697
300.0,1,59,C,140324.1601768334
1582.1028938234047,4,3,D,216121.49481623538
854.0698856898288,3,23,C,198235.07332089657
1386.5181215176974,2,16,C,291033.1026897101
2262.644318905849,3,34,B,314314.8401340488
,3,59,C,327105.00491476984
1542.9664420190397,2,35,B,234211.1511425917
2590.182917724909,4,75,B,337548.6587359846
897.7332350323318,5,75,A,188347.91774293757
1743.7113899281885,3,2,B,320198.22312807594
2129.2553153059184,4,76,A,304853.054621067
1814.480822747216,5,6,A,314079.060204776
1102.0348733081737,4,11,B,200915.83490057272
1786.459462012377,1,60,C,321127.75054375245
2284.5073052217735,1,27,C,422276.278301592
2014.3499839396618,5,34,A,294099.47019833274
1990.6148554469157,3,42,A,273701.13769662793
1984.4688177210735,4,11,A,303573.7625105502
1881.1150150866242,4,51,A,327021.11619829596
1055.2435185698123,1,65,C,193918.69951742486
1614.538688158942,2,7,B,275844.7690735584
,3,9,C,355015.0043133036
300.0,4,40,A,88529.42732912533
2254.306779508696,4,36,A,324363.50101733906
2002.4546772752365,5,33,D,321138.8658435936
1149.4921734515108,3,18,A,195542.5889405886
1352.1899400334428,3,64,B,286688.0402400003
1677.6952222057957,3,68,B,259918.6071010611
2048.06097550418,1,78,B,340155.51992166927
1575.5840118737565,4,35,D,269940.3158568095
2500.201864778104,2,53,B,346227.16600860725
2047.875367480316,5,75,C,390411.124383517
1328.057156471567,4,71,A,239900.74192201262
1517.2908485975606,2,53,A,224958.22520231493
1936.5477740973874,4,71,A,287273.81222360587
2237.0244189613963,5,10,C,426422.0387017296
2208.0092853060733,1,22,A,317921.9736205809
1741.443748997356,5,38,A,304234.8657445404
1889.6970285253215,3,51,A,299960.217672165
1784.9393751668329,1,66,B,305481.1923719394
2293.193955158788,4,21,C,390012.08576390904
1208.2532902162675,4,11,A,201110.1842566556
2161.705615672904,3,39,B,375560.39994719706
688.5581621596532,5,62,B,157370.512284957
2070.619775501496,2,77,A,325119.25301419105
1953.7276893964552,5,79,B,317799.7940995887
1799.775508853488,1,45,A,243064.8219923502
520.4344018013676,3,21,A,148695.41661617593
2740.034442058766,5,65,B,436186.836458867
2339.0466870354026,2,14,A,379548.2132043704
1815.2689998512597,5,20,B,296450.8142017087
2075.224398438929,1,51,C,395328.13438485115
1236.3707092927232,1,74,A,178538.42113749826
2107.363892069229,5,8,B,355323.9901769706
2736.0522882726673,5,66,B,419626.9626073234
1093.148646173089,2,63,A,190067.20967508855
3415.6544898388747,5,12,A,486135.33237803844
1537.8426238825614,5,14,A,263435.60417863197
2296.444723765192,3,22,A,333238.5193712354
1304.3335309068766,4,45,B,281095.349960212
2034.2433796820483,2,67,C,302943.3201366867
,2,2,C,214826.22784203914
1404.6035918404546,5,68,B,252067.1264072466
1662.8536320172177,3,15,C,315144.8847385917
1406.507033752129,2,63,B,204028.15114926847
1655.1420198043722,5,55,A,252836.24241545424
2385.5717182474655,4,7,B,372709.0231776583
1033.7488676399892,5,48,B,237946.38411548582
1082.5480959074512,4,52,B,226849.1836724471
1828.2355529412146,2,11,A,306620.5056326867
1461.4861972966883,3,72,A,212876.76138872007
1197.7505663484017,4,15,A,192093.14570693774
1879.2196739628564,4,70,D,290345.0541229774
1461.3798866071147,1,58,A,200954.35038366128
,5,31,B,309212.0055851278
1776.1439571032058,3,79,B,266137.833764541
1679.2710585314376,5,45,A,278406.9112665125
1759.056025316412,1,21,B,233746.24766581669
2413.9442488490363,5,79,C,395191.3208478483
2588.4626982662544,5,63,A,408993.13745708065
1704.2374264254327,4,56,B,276885.14737802517
1182.0194582190002,4,4,A,240130.13564712004
893.2250387141947,4,6,C,272400.46376490296
459.85310797130523,2,37,A,118221.50251059428
1094.426429339786,4,66,A,194201.8630280663
1288.608178949183,5,73,A,222539.81956428956
1768.4786706743146,4,16,B,364532.648433232
671.6767035792132,1,47,B,152177.8540226775
2657.8147207983,2,65,A,380502.5303085591
2438.1334474644095,3,27,C,432550.91434141446
,5,13,C,431839.78939881874
1492.2658711486513,2,57,A,250135.97779647348
1946.400756647842,2,72,B,248618.30439666155
1231.581408834805,5,45,A,235155.32323400961
2729.8857393608687,2,47,D,379774.0729371477
1072.184962475854,1,40,B,198667.5885625431
1491.824806475516,2,12,A,225109.65158532513
2654.0495250575777,3,65,C,418588.84764460416
3293.8872676488772,5,76,A,496797.87297657126
1744.9641126471638,2,62,A,271935.41056697513
1551.4594645941863,2,51,D,233088.06699213997
300.0,4,35,A,104327.70391747245
2826.271209914754,4,74,B,390190.18313023006
1984.90930679556,3,53,C,327028.3739329815
669.6355076986306,2,49,B,143430.2389867721
2322.8141360861346,5,47,A,365033.7175968969
2168.328769223592,4,6,B,389743.6541090943
1587.3602261067804,4,27,C,257646.3065533007
1465.2981786525604,5,15,A,238086.85525013218
2238.075194901861,4,14,D,335033.71575986303
1940.3672002886879,2,46,C,381623.04229126894
2092.100185222575,2,44,A,269009.7521798883
2535.8968395659135,1,54,B,355031.04252649244
2515.913972047545,1,25,B,404672.66897476366
2256.3078632835027,2,11,A,348419.3624059639
2151.1708224518584,2,61,D,238755.45967109656
1033.0891657323912,4,51,B,159912.26217439343
1130.7244997882374,1,67,C,205126.61250675074
2291.1136308024406,2,51,A,285654.6771715721
2188.321667068287,2,52,B,330330.80697589053
2110.9090445611396,2,57,B,350094.9294326561
2304.2083138927333,4,20,C,400295.9584475968
1467.5979919740282,2,19,A,241615.70372169398
2138.9540593342213,2,38,C,329239.28059695155
1206.6713927021572,3,21,C,242010.0559956213
1837.4280840974575,1,74,A,272357.99573340866
2357.595569956584,5,11,A,382690.5347346014
1393.881319271346,3,34,A,256005.25320484227
2971.7447600979453,4,46,A,438034.9202284633
2480.447696333983,4,23,C,454844.93105191534
2623.264292651977,1,25,A,325367.7813260843
1673.3061592553445,1,63,A,269809.02048264263
966.6303375055478,1,48,B,116426.49260165688
1380.846101564969,5,76,C,297442.1299040537
2131.0001829869934,1,57,A,350831.06913436996
1632.5981799721055,2,46,C,288254.10140724276
2232.81910101522,1,52,A,321479.4834286367
1890.2729504270392,3,48,A,282663.4301152382
1446.147748079214,2,46,B,218478.16596516778
2360.5291734356974,4,46,C,397648.01498439116
2611.0468199626807,3,27,A,389124.04934913263
1360.7104725976787,3,48,A,226212.96423222884
2107.1445732125094,4,58,A,331382.7742034866
1893.9565074923523,3,61,B,297769.8989531837
1968.527795766802,4,30,C,318242.26735769754
1737.5355206627023,1,34,B,311594.1357319701
1048.3911414820031,2,39,A,178409.8220051733
2645.714254531693,3,40,A,348206.0299770214
1173.844879751997,3,58,B,196121.80508905594
1277.6241971091274,4,9,C,262205.5001695764
2193.7623554541474,1,55,B,316550.45143563114
1907.9248799051377,1,41,B,296233.3178805373
1322.3777748335349,4,72,B,221146.94995107173
1405.4715741115765,5,68,B,210513.58515011083
1704.7815054977536,1,32,D,222459.7000096434
1538.350692018608,1,6,C,331574.00100383686
2187.9157944299673,4,56,A,330856.17138526466
1101.4685290459897,4,72,B,241369.23019677517
2017.9924074902542,3,2,B,306582.65210409113
2718.3208907287853,2,11,A,391210.94299269613
1920.8173155383683,5,52,C,350321.52658909356
1267.0239551103064,2,36,B,285821.47920512833
1366.1769109349523,1,40,B,270766.85502297
1826.198685643177,5,46,A,252734.93102407822
1425.4715476702183,4,36,D,215307.63662476506
,5,78,A,401543.00095655536
695.7697815222659,1,22,B,126883.3450577702
2783.3776908142436,4,54,A,342200.29041917
585.006111887298,5,13,A,152414.38922101486
